time_x,LW_u,LW_d
79294,402.4121,396.9583
79294.0208333333,402.409,394.5179
79294.0416666667,402.4062,395.8133
79294.0625,398.7537,393.2343
79294.0833333333,399.5027,397.7838
79294.1041666667,399.9054,397.3891
79294.125,401.5068,398.1268
79294.1458333333,401.4626,396.0009
79294.1666666667,400.9048,397.613
79294.1875,400.2888,396.9281
79294.2083333333,398.4559,389.6408
79294.2291666667,397.9199,388.2277
79294.25,400.0048,392.7521
79294.2708333333,398.5819,387.474
79294.2916666667,397.4397,389.1242
79294.3125,399.8063,394.3727
79294.3333333333,402.4981,398.1763
79294.3541666667,403.3503,400.6754
79294.375,397.3838,394.6244
79294.3958333333,396.4207,390.876
79294.4166666667,396.6823,390.0778
79294.4375,396.7275,391.4077
79294.4583333333,397.296,391.0658
79294.4791666667,398.0116,387.3588
79294.5,398.7188,385.9521
79294.5208333333,400.2651,391.5055
79294.5416666667,404.0116,393.0435
79294.5625,403.4542,395.4775
79294.5833333333,406.4199,388.0202
79294.6041666667,407.4144,390.5215
79294.625,410.6533,388.0054
79294.6458333333,411.4953,388.6855
79294.6666666667,410.7428,386.9407
79294.6875,411.0173,390.3329
79294.7083333333,408.5726,401.5363
79294.7291666667,402.1327,397.5417
79294.75,398.2935,384.1105
79294.7708333333,399.4741,381.8986
79294.7916666667,400.8814,381.2592
79294.8125,400.705,379.4648
79294.8333333333,398.7762,377.8855
79294.8541666667,398.3061,377.8914
79294.875,398.7571,379.6852
79294.8958333333,399.5804,381.6293
79294.9166666667,399.9813,383.4443
79294.9375,400.5426,383.1679
79294.9583333333,401.7189,393.4013
79294.9791666667,402.689,393.4726
79295,403.0282,387.3045
79295.0208333333,403.4096,389.3234
79295.0416666667,404.0207,398.2345
79295.0625,403.6559,392.461
79295.0833333333,403.5962,395.2658
79295.1041666667,403.9038,398.1079
79295.125,404.1633,397.8722
79295.1458333333,404.5497,399.4109
79295.1666666667,405.1367,401.5755
79295.1875,404.9468,400.7876
79295.2083333333,405.178,400.4677
79295.2291666667,405.7211,398.616
79295.25,405.7993,399.3015
79295.2708333333,405.6893,397.941
79295.2916666667,406.1638,396.9601
79295.3125,406.6823,391.0963
79295.3333333333,408.6277,398.5609
79295.3541666667,410.9425,397.3736
79295.375,413.4568,388.9792
79295.3958333333,418.0733,399.7529
79295.4166666667,423.2869,400.0696
79295.4375,424.9528,400.8827
79295.4583333333,430.7608,404.1696
79295.4791666667,432.9151,408.8022
79295.5,438.261,405.8821
79295.5208333333,434.4831,404.3867
79295.5416666667,434.2147,406.4511
79295.5625,422.7792,408.1224
79295.5833333333,411.6264,402.5699
79295.6041666667,403.2317,395.7744
79295.625,403.03,387.4748
79295.6458333333,405.0878,386.4864
79295.6666666667,414.7596,388.4361
79295.6875,417.4333,390.0474
79295.7083333333,414.8455,396.3625
79295.7291666667,408.0878,393.1544
79295.75,407.8805,393.4104
79295.7708333333,407.547,388.5345
79295.7916666667,406.8757,390.9724
79295.8125,406.8702,393.9493
79295.8333333333,406.046,393.6211
79295.8541666667,405.5898,390.4881
79295.875,405.2478,391.5804
79295.8958333333,405.0119,390.3965
79295.9166666667,403.9437,389.3044
79295.9375,403.7681,392.004
79295.9583333333,403.8308,394.8899
79295.9791666667,403.8205,399.4101
79296,403.7175,401.1396
79296.0208333333,403.1687,399.7934
79296.0416666667,403.2239,398.9351
79296.0625,403.4395,399.5216
79296.0833333333,403.4819,399.0536
79296.1041666667,403.8542,400.7668
79296.125,403.9322,396.408
79296.1458333333,403.0881,394.6852
79296.1666666667,403.0026,399.3707
79296.1875,402.7834,399.0115
79296.2083333333,402.9382,401.1515
79296.2291666667,403.1525,398.572
79296.25,402.7935,392.5367
79296.2708333333,402.9091,393.761
79296.2916666667,404.2154,402.1385
79296.3125,405.1967,403.3332
79296.3333333333,406.7349,404.5164
79296.3541666667,408.7342,405.2276
79296.375,410.095,405.9438
79296.3958333333,413.4362,405.5742
79296.4166666667,417.5532,405.9568
79296.4375,423.8459,400.3007
79296.4583333333,426.6358,401.8276
79296.4791666667,432.6999,400.4691
79296.5,435.6947,405.6395
79296.5208333333,428.7636,406.972
79296.5416666667,403.0612,399.5999
